"","PFAM_IDs","p_A","p_R","p_N","p_D","p_C","p_Q","p_E","p_G","p_H","p_I","p_L","p_K","p_M","p_F","p_P","p_S","p_T","p_W","p_Y","p_V","Conserved_length"
"494","PF05545",0.0550063157894737,2.31578947368421e-05,7.42105263157895e-05,4.73684210526316e-06,0.000115263157894737,0.000705263157894737,2.68421052631579e-05,0.105203684210526,5e-05,0.113351052631579,0.0523126315789474,3.94736842105263e-05,0.00364263157894737,0.181154736842105,1.89473684210526e-05,0.00555684210526316,0.0455805263157895,0.126821052631579,0.0929721052631579,0.217340526315789,19
"495","PF05552",0.110205555555556,0.044425,0.0411427777777778,1.66666666666667e-05,1.66666666666667e-06,1.33333333333333e-05,1.11111111111111e-06,0.05568,1.88888888888889e-05,0.357623888888889,0.0556888888888889,0.0668316666666667,8.88888888888889e-06,0,0,0.0149061111111111,8.72222222222222e-05,0.0555555555555556,0,0.197792777777778,18
"496","PF05653",0.105648372093023,0.000347674418604651,3.67441860465116e-05,4.41860465116279e-06,0.0212044186046512,0.000205116279069767,1.76744186046512e-05,0.133999534883721,0.0231739534883721,0.0565523255813953,0.188482093023256,6.97674418604651e-05,0.0239011627906977,0.0263653488372093,0.0232848837209302,0.0426279069767442,0.0302406976744186,0.0672109302325581,0.00018046511627907,0.256441627906977,43
"497","PF05656",0.09704875,0.03125375,1.1875e-05,1.25e-06,0.00085125,2.0625e-05,5.9375e-06,0.0938753125,1.3125e-05,0.16148,0.2503703125,0.0312521875,0.0269215625,0.0109996875,0.06250875,0.0786653125,0.0073096875,0.0625109375,0.0002896875,0.0846090625,32
"498","PF05661",0.102445092592593,0.00177685185185185,0.0127032407407407,0.00987453703703704,0.00920064814814815,0.000375555555555556,0.0280202777777778,0.111354166666667,0.00948527777777778,0.18531537037037,0.174748333333333,0.0185849074074074,0.0294475,0.0393821296296296,0.0186673148148148,0.0355212962962963,0.033005462962963,0.000630277777777778,0.0309675925925926,0.148492407407407,108
"499","PF05675",0.119498016528926,0.0202846280991736,0.0168074380165289,7.20661157024793e-05,0.0197238842975207,0.00879429752066116,0.0167110743801653,0.0373876859504132,0.00927107438016529,0.108770826446281,0.200305289256198,0.00951487603305785,0.0257210743801653,0.162385619834711,0.00132057851239669,0.050397520661157,0.0359157851239669,0.0450445454545454,0.0369587603305785,0.0751117355371901,121
"500","PF05684",0.132146358381503,0.00452919075144509,0.0133017341040462,0.0122924277456647,0.00603271676300578,0.000909595375722543,0.0112656647398844,0.0623314450867052,0.0138391329479769,0.135132427745665,0.243557630057803,0.00218156069364162,0.0456823699421965,0.0731682658959538,0.00924699421965318,0.0255931791907514,0.0365602312138728,0.0217352023121387,0.0348404624277457,0.115650693641619,173
"501","PF05745",0.134022857142857,0.00221464285714286,0.0604496428571429,0.0112285714285714,0.0814078571428571,0.00344,0.0285160714285714,0.0567057142857143,0.00123821428571429,0.10985,0.174671428571429,0.0155460714285714,0.0409885714285714,0.0405828571428571,0.0383760714285714,0.0417860714285714,0.021805,0.000301785714285714,0.00137642857142857,0.135491785714286,28
"502","PF05751",0.0656658333333333,0.000963333333333333,0.000621666666666667,0.000350833333333333,0.002235,0.00203666666666667,0.00125833333333333,0.00110166666666667,0.00132,0.125541666666667,0.1246975,0.0010475,0.0865583333333333,0.10061,0.000980833333333333,0.00518083333333333,0.0573108333333333,0.00067,0.0469841666666667,0.37487,12
"503","PF05857",0.0645123529411765,0.0285699019607843,0.00907549019607843,0.0166901960784314,0.00071343137254902,0.0104526470588235,0.00307803921568627,0.0394672549019608,0.0198776470588235,0.213336666666667,0.224284117647059,0.0112793137254902,0.0286260784313725,0.0963739215686275,0.0294796078431373,0.0231108823529412,0.0204837254901961,0.0366297058823529,0.0663457843137255,0.0576099019607843,102
"504","PF05875",0.099671724137931,0.0181965517241379,0.0362022413793103,0.000282241379310345,0.00216689655172414,0.00140637931034483,0.000483103448275862,0.070061724137931,0.0276563793103448,0.0781915517241379,0.230942413793103,0.000905172413793103,0.0479655172413793,0.0955653448275862,0.0349093103448276,0.0355891379310345,0.0222379310344828,0.0360756896551724,0.0610205172413793,0.100468793103448,58
"505","PF05940",0.107197566137566,0.0724975132275132,0.00379539682539683,0.00740582010582011,0.00206708994708995,0.00222232804232804,0.000950687830687831,0.067098253968254,0.0135988888888889,0.0876601058201058,0.256329206349206,0.00455910052910053,0.04969,0.0868766137566137,0.0518030687830688,0.0216119047619048,0.0203767724867725,0.0288497354497355,0.0252820634920635,0.0901250793650794,189
"506","PF05969",0.1657205,0.0008155,0.0148695,0.000567,0.001085,0.0333235,0.0013905,0.0509895,0.001037,0.197855,0.2396315,0.001435,0.0305,0.063928,0.05076,0.0041645,0.013711,0.000147,0.001185,0.126882,20
"507","PF05975",0.051639037037037,0.00862859259259259,0.00153488888888889,6.08148148148148e-05,0.00131614814814815,0.0310702222222222,0.000206296296296296,0.0206377777777778,0.00962518518518519,0.191332740740741,0.317896888888889,0.00829088888888889,0.0257294074074074,0.101215259259259,0.000608962962962963,0.011336,0.0202907407407407,0.019353037037037,0.0616967407407407,0.117526148148148,135
"508","PF05977",0.138897772925764,0.0156499126637555,0.0174179475982533,0.0129597379912664,0.0113761135371179,0.0165643231441048,0.000213144104803493,0.0773942794759825,0.000737903930131004,0.146781746724891,0.20286943231441,0.00345886462882096,0.0687092139737991,0.0716298689956332,0.0239558515283843,0.0322529257641921,0.0312463318777293,0.016116288209607,0.00411441048034934,0.107646943231441,229
"509","PF05982",0.111683551912568,4.92896174863388e-05,0.00753775956284153,0.00545377049180328,0.00541049180327869,0.00207825136612022,0.0141915846994536,0.0980426229508197,9.81967213114754e-05,0.145425136612022,0.243345300546448,0.0164814754098361,0.0284845355191257,0.0728779234972678,0.0445313661202186,0.0424671584699454,0.024535737704918,0.00333748633879781,0.0335091256830601,0.100455519125683,183
"510","PF05987",0.100764444444444,0.127298333333333,0.0513155555555556,9.11111111111111e-05,0.000794444444444444,0.00242944444444444,9e-05,0.00783611111111111,0.000718888888888889,0.103714444444444,0.203051666666667,0.00247,0.0670022222222222,0.0586405555555556,0.0556816666666667,0.0675194444444444,0.0578833333333333,0.000146666666666667,0.0562761111111111,0.0362727777777778,18
"511","PF05992",0.12499640625,0.02537890625,0.009141875,0.00860703125,0.00375,0.010065625,0.01757953125,0.07247765625,0.01542125,0.05978875,0.20907421875,0.01724921875,0.02861609375,0.098606875,0.0309859375,0.05683203125,0.029844375,0.05651953125,0.03509515625,0.08996921875,64
"512","PF06055",0.111024931506849,9.64383561643836e-05,0.0160305479452055,7.87671232876712e-05,0.01407,0.0138972602739726,0.000102328767123288,0.0789876712328767,0.000101095890410959,0.146616164383562,0.33466397260274,0.00010041095890411,0.0325567123287671,0.0452460273972603,0.0559082191780822,0.00329520547945206,0.02361,4.3013698630137e-05,0.000361917808219178,0.123202465753425,73
"513","PF06081",0.139178039215686,0.00139058823529412,0.0391366666666667,4.11764705882353e-06,0.0341423529411765,0.000361764705882353,3.62745098039216e-05,0.0605925490196078,0.000231960784313726,0.255383333333333,0.178661176470588,0.0177637254901961,0.0101072549019608,0.0595366666666667,1.45098039215686e-05,0.00361705882352941,0.0239552941176471,0.000241960784313726,0.0200917647058824,0.155546470588235,51
"514","PF06082",0.0349263636363636,0.0739898181818182,0.0347854545454545,0.0374236363636364,0.00391909090909091,0.0299987272727273,0.00511472727272727,0.134353272727273,0.0135103636363636,0.0397616363636364,0.14244,0.0426112727272727,0.00680745454545454,0.0866503636363636,0.0514232727272727,0.0873394545454546,0.0438938181818182,0.0195650909090909,0.0671681818181818,0.0443132727272727,55
"515","PF06103",0.161220952380952,0.000899047619047619,0.000434285714285714,1.42857142857143e-06,1e-05,7e-05,9.52380952380952e-06,7.14285714285714e-06,4.76190476190476e-06,0.161789047619048,0.197452380952381,0.093767619047619,0.000498095238095238,0.0894109523809524,2.38095238095238e-06,3.52380952380952e-05,0.000142380952380952,4.76190476190476e-07,0.00594380952380952,0.288295714285714,21
"516","PF06123",0.114532368421053,0.0290508771929825,6.49122807017544e-06,0.0175438596491228,0.013200701754386,0.00895447368421053,0.0263162280701754,0.0353189473684211,0.00877324561403509,0.0909606140350877,0.282197543859649,0.00629412280701754,0.0310635087719298,0.0770243859649123,0.00877271929824561,0.0401967543859649,0.0257689473684211,0.00877210526315789,0.0525939473684211,0.122656578947368,114
"517","PF06127",0.0670360714285714,0.0407882142857143,0.00496892857142857,0.00553,0.00222607142857143,0.00695892857142857,0.00495428571428571,0.0908982142857143,0.0412832142857143,0.104242142857143,0.221934285714286,0.0289407142857143,0.0338857142857143,0.0317725,0.0738114285714286,0.0322764285714286,0.0116135714285714,0.06237,0.0557121428571429,0.0787960714285714,28
"518","PF06146",0.08383140625,0.06984703125,0.00014125,0.01585078125,8.640625e-05,0.00084484375,0.03820109375,9.609375e-05,0.002069375,0.24719578125,0.2127003125,0.0233034375,0.01897859375,0.0408940625,4.046875e-05,0.00057859375,0.02868984375,0.000859375,0.0406790625,0.1751084375,64
"519","PF06149",0.135600294117647,0.000958676470588235,0.0240573529411765,0.00496588235294118,0.00238014705882353,0.0153483823529412,0.000108676470588235,0.0892542647058824,0.000284852941176471,0.221973382352941,0.146411323529412,0.0232669117647059,0.0204704411764706,0.0884651470588235,0.0294563235294118,0.0044225,0.0513233823529412,0.0147433823529412,0.000127794117647059,0.126375882352941,68
"520","PF06157",0.111449032258065,0.00336806451612903,0.0704429032258065,0.00368354838709677,0.00129354838709677,0.0222970967741935,0.00908774193548387,0.120925483870968,0.0020158064516129,0.10292,0.131406129032258,0.00506967741935484,0.0242945161290323,0.00437451612903226,0.0984112903225806,0.0844841935483871,0.100901290322581,9.03225806451613e-05,0.0333438709677419,0.0701390322580645,31
"521","PF06160",0.09054375,6.9375e-05,7.9375e-05,8.75e-06,0.001798125,6.375e-05,1.6875e-05,0.022231875,0.000439375,0.409530625,0.034115625,2.25e-05,0.064071875,0.114400625,1.5625e-05,0.0073175,0.001215,0.000191875,0.085865,0.1679975,16
"522","PF06161",0.0041475,0.0009975,0.1900175,0.001375,0.0002325,0.01574,0.2281125,0.0004225,0.0011075,0.0009375,0.0002625,0.017455,0.0055,0.25,0.0001025,0.0052875,0.0160575,2.5e-06,0.2500825,0.01216,4
"523","PF06166",0.148732753623188,0.00186123188405797,0.0158002898550725,0.00016036231884058,0.0145605072463768,0.00939847826086957,0.000338405797101449,0.0748078260869565,0.00022804347826087,0.157433985507246,0.19558615942029,0.00851702898550725,0.0531301449275362,0.0826091304347826,0.0291451449275362,0.0107961594202899,0.0448210869565217,0.0145494927536232,0.0172146376811594,0.120305434782609,138
"524","PF06168",0.188111028037383,0.00957355140186916,0.00020196261682243,5.68224299065421e-05,0.0016288785046729,0.000323738317757009,0.00946560747663551,0.0955179439252336,0.00966542056074766,0.110037476635514,0.223164485981308,0.000438878504672897,0.0497747663551402,0.0746214953271028,0.019058691588785,0.0126295327102804,0.0346490654205607,0.0340564485981308,0.0289378504672897,0.0980835514018692,107
"525","PF06170",0.100922121212121,0.0324454545454545,0.0144975757575758,0.00258969696969697,0.00373242424242424,0.00294151515151515,0.00248121212121212,0.0612366666666667,0.0042869696969697,0.113427272727273,0.189207272727273,0.0318975757575758,0.0465839393939394,0.0949112121212121,0.0323257575757576,0.0353866666666667,0.0246769696969697,0.0148415151515152,0.0275539393939394,0.164052424242424,33
"526","PF06177",0.138393924050633,1.35443037974684e-05,0.0267415189873418,0.0126822784810127,0.0129353164556962,5.22784810126582e-05,0.01268,0.0894693670886076,7.9620253164557e-05,0.201019873417722,0.197460632911392,3.59493670886076e-05,0.00734088607594937,0.0460191139240506,0.0531246835443038,0.0259243037974684,0.025616835443038,0.000154683544303797,0.0518382278481013,0.0984110126582279,79
"527","PF06178",0.0271655882352941,0.0678479411764706,0.0499267647058824,0.0179551470588235,0.0005075,0.00641441176470588,0.0682286764705882,0.0613082352941176,0.0167117647058824,0.0581127941176471,0.0611860294117647,0.0746748529411765,0.00336882352941176,0.0628792647058823,0.0295327941176471,0.0655232352941176,0.0446554411764706,0.0415597058823529,0.185849705882353,0.0565889705882353,68
"528","PF06181",0.0731459701492537,0.0234616417910448,0.0281576119402985,0.00858417910447761,0.0205550746268657,0.00306149253731343,0.00420164179104478,0.0713061194029851,0.0174029850746269,0.130513880597015,0.152205373134328,0.00302791044776119,0.0535208955223881,0.0656505970149254,0.0322923880597015,0.0424253731343284,0.0498297014925373,0.0868876119402985,0.0453362686567164,0.0884310447761194,67
"529","PF06182",0.0435138666666667,0.0213953333333333,0.0155372,0.0105049333333333,0.0145889333333333,0.0145904,0.000356133333333333,0.0365522666666667,0.00777946666666667,0.203486666666667,0.273512533333333,0.00124586666666667,0.0270088,0.137488266666667,0.0265994666666667,0.0495498666666667,0.0174677333333333,0.0109913333333333,0.0212256,0.0665993333333333,75
"530","PF06195",0.120558032786885,9.01639344262295e-05,9.52459016393443e-05,8.68852459016394e-06,0.000367377049180328,5.9344262295082e-05,2.9016393442623e-05,0.0497952459016393,0.00018327868852459,0.281735901639344,0.181750983606557,0.000577540983606557,0.00342901639344262,0.0559075409836066,3.44262295081967e-05,0.0298404918032787,0.0303998360655738,0.050664262295082,0.061854262295082,0.132611147540984,61
"531","PF06196",0.138777647058824,0.000514411764705882,0.000403823529411765,0.000169411764705882,0.0315235294117647,0.000606470588235294,0.000382058823529412,0.0417273529411765,0.000647647058823529,0.137268235294118,0.138543235294118,0.000295882352941176,0.0246991176470588,0.0858170588235294,0.00500676470588235,0.0349929411764706,0.0181976470588235,0.131743823529412,0.0207023529411765,0.187979117647059,34
"532","PF06210",0.0942145,7.925e-05,0.05006325,1.85e-05,0.00061725,0.0253275,7.05e-05,6.05e-05,0.00013075,0.21810825,0.21413,7.6e-05,0.04935225,0.1315545,0.02509,0.05467075,0.003324,0.060957,0.00486925,0.06728325,40
"533","PF06271",0.0788703571428571,0.0736178571428572,0.00125892857142857,0.0358007142857143,0.0258664285714286,0.0139792857142857,0.0574960714285714,0.0722082142857143,5.78571428571429e-05,0.207228214285714,0.103695714285714,0.0654007142857143,0.0359525,0.0716514285714286,3.21428571428571e-06,0.000665,0.00218535714285714,0,0.0357175,0.118341785714286,28
"534","PF06295",0.0700207142857143,7.14285714285714e-06,4.28571428571429e-06,1.42857142857143e-06,0.0705314285714286,1.42857142857143e-05,4.28571428571429e-06,0.144886428571429,1.42857142857143e-05,0.313404285714286,0.0647692857142857,2.85714285714286e-06,0.00257571428571429,0.141670714285714,7.14285714285714e-06,0.000604285714285714,0.000165,1.07142857142857e-05,0.00173571428571429,0.189565,14
"535","PF06298",0.1570685,0.001847,0.0506585,0.0004045,0.000304,0.031142,0.003159,0.0988105,0.000566,0.1117195,0.210832,0.002629,0.002933,0.0506295,0.0504555,0.002478,0.002003,0.0500355,0.000227,0.172093,20
"536","PF06305",0.0499309523809524,0.185938571428571,0.000249047619047619,1.61904761904762e-05,0.000104761904761905,0.0555238095238095,0.000833333333333333,0.0948928571428571,0.0330280952380952,0.151939047619048,0.216269047619048,0.00333619047619048,0.0149714285714286,0.0682295238095238,3.61904761904762e-05,0.000233809523809524,0.000415238095238095,0.0481228571428571,0.00161238095238095,0.0743123809523809,21
"537","PF06379",0.114225197740113,0.000447401129943503,0.0203285875706215,0.00010954802259887,0.0208716384180791,0.00105525423728814,0.000103050847457627,0.126664519774011,0.000778870056497175,0.157971242937853,0.163916836158192,0.0057735593220339,0.0422942937853107,0.0854776836158192,0.0173893785310734,0.047318813559322,0.022453220338983,0.0443977401129943,0.0343783615819209,0.0940410169491525,177
"538","PF06450",0.111237479338843,0.00681359504132231,0.0213519834710744,0.0171160330578512,0.0161595867768595,0.0250704958677686,0.0434309090909091,0.0730571900826446,0.0172671074380165,0.11276805785124,0.195184008264463,0.0126492975206612,0.0308328099173554,0.0741009917355372,0.0284357024793388,0.0297616115702479,0.0583119421487603,0.0101951239669421,0.0166326446280992,0.0996202479338843,242
"539","PF06472",0.0987548076923077,0.0192580769230769,0.0197791346153846,4.51923076923077e-06,0.00983086538461539,0.0192061538461538,1.19230769230769e-05,0.0477660576923077,0.00966961538461538,0.0988566346153846,0.191308269230769,8.55769230769231e-06,0.0245852884615385,0.0582536538461538,0.019245,0.0567875961538461,0.03919375,0.05691125,0.0597552884615385,0.170809134615385,104
"540","PF06496",0.181163404255319,0.00984893617021277,0.00192191489361702,0.0011736170212766,0.00250276595744681,0.00198297872340426,0.00230042553191489,0.0817282978723404,0.00135936170212766,0.142782340425532,0.162092127659574,0.0113204255319149,0.0157278723404255,0.11897914893617,0.013768085106383,0.02855,0.0155712765957447,0.0554712765957447,0.0231863829787234,0.128567872340426,47
"541","PF06532",0.223157521367521,0.0395410256410256,0.000583931623931624,0.0158864957264957,0.00970837606837607,0.00241982905982906,0.00685923076923077,0.0594066666666667,0.0195337606837607,0.0559490598290598,0.263303333333333,0.00784034188034188,0.0224662393162393,0.0085142735042735,0.0685418803418803,0.0218079487179487,0.011535811965812,0.0235362393162393,0.0117115384615385,0.127690683760684,117
"542","PF06541",0.0168224324324324,0.00271135135135135,0.00897864864864865,0.000159594594594595,0.0275260810810811,0.000496486486486486,0.0407274324324324,0.0815774324324324,0.0200009459459459,0.251552702702703,0.119750135135135,0.0225872972972973,0.025345,0.0878997297297297,0.0540582432432432,0.0498766216216216,0.0539732432432432,0.0262212162162162,0.0692160810810811,0.040517027027027,74
"543","PF06550",0.0808232413793103,0.0108805517241379,0.0117604827586207,0.0117651724137931,0.00560310344827586,0.0123508965517241,0.0124644827586207,0.0658653793103448,0.0144804137931034,0.103856965517241,0.199634482758621,0.0550584827586207,0.0225625517241379,0.0941295172413793,0.0762368275862069,0.0344039310344828,0.0323611724137931,0.00745337931034483,0.0497539310344828,0.0985530344827586,145
"544","PF06570",0.0463093333333333,0.0113356666666667,0.00147133333333333,0.000311833333333333,0.0170443333333333,0.00200266666666667,0.000581166666666667,0.0496881666666667,0.0075795,0.2064045,0.169798333333333,0.0164516666666667,0.0630911666666667,0.143021166666667,0.001138,0.0124691666666667,0.0267906666666667,0.0320811666666667,0.0615135,0.1309165,60
"545","PF06596",0.128373043478261,4.34782608695652e-07,4.34782608695652e-07,4.34782608695652e-07,5.21739130434783e-06,3.47826086956522e-06,3.47826086956522e-06,0.0869578260869565,1.30434782608696e-06,0.172638260869565,0.213993913043478,8.69565217391304e-07,0.00252869565217391,0.0873769565217391,0.0434804347826087,0.0436178260869565,0.0453639130434783,0.00011,0.0433534782608696,0.132185652173913,23
"546","PF06611",0.0116636842105263,7.78947368421053e-05,0.052728947368421,0.000444736842105263,0.00139526315789474,0.0262357894736842,0.000319210526315789,0.0526592105263158,0.0467402631578947,0.121911842105263,0.38231552631579,0.0263660526315789,0.0941876315789474,0.068828947368421,5.18421052631579e-05,0.00118236842105263,0.00121947368421053,0.0264473684210526,0.00554105263157895,0.0796784210526316,38
"547","PF06612",0.074082962962963,0,4.81481481481481e-06,0,0,0,0,0.037037037037037,3.7037037037037e-07,0.16103,0.17272962962963,0,0.000297777777777778,0.221235925925926,0,0.148044814814815,0.0371196296296296,0.037037037037037,0.0740622222222222,0.0373148148148148,27
"548","PF06629",0.1044758,0.045718,0.0269334,0.0276328,0.0015994,0.0105968,0.0375078,0.0813282,0.0027036,0.0667318,0.0983082,0.01614,0.0116322,0.0788496,0.0208844,0.099981,0.0578496,0.0203744,0.089309,0.1014396,50
"549","PF06667",0.063135,1.875e-06,0,6.25e-07,3.5625e-05,8.75e-06,1.25e-06,6.25e-07,1.875e-06,0.26347125,0.18788,1.875e-06,0.06199625,0.063758125,0.124860625,2.4375e-05,0.0001425,0.062500625,3.1875e-05,0.172140625,16
"550","PF06686",0.0733245161290323,0.00028258064516129,8.7741935483871e-05,7.80645161290323e-05,0.00206709677419355,0.000181290322580645,7.7741935483871e-05,0.0647577419354839,2.70967741935484e-05,0.396911935483871,0.11213064516129,0.0318612903225806,0.0586764516129032,0.0363858064516129,0.0287506451612903,0.0340325806451613,0.00382967741935484,4.51612903225806e-06,4.41935483870968e-05,0.156482258064516,31
"551","PF06691",0.0952265,0.000239666666666667,0.000524,5.66666666666667e-06,0.00188566666666667,0.000242166666666667,1.56666666666667e-05,0.015553,0.000896333333333333,0.217125666666667,0.268807833333333,0.00187216666666667,0.0479346666666667,0.142932666666667,0.0330705,0.0195583333333333,0.0580241666666667,8.08333333333333e-05,0.061937,0.0340635,60
"552","PF06695",0.121723,1.5e-05,0.0200552,8.4e-06,0.0070966,2.32e-05,3.76e-05,0.0490254,2.9e-05,0.1962234,0.1919174,6.6e-06,0.0284716,0.0745584,0.079975,0.0133888,0.0283862,8.3e-05,0.0405334,0.1484366,50
"553","PF06724",0.153052564102564,0.0513494871794872,0.00026948717948718,3.07692307692308e-06,8.56410256410256e-05,0.000197179487179487,8.2051282051282e-06,0.15382641025641,8.2051282051282e-06,0.0937233333333333,0.228454871794872,0.00035,0.00316871794871795,0.0265389743589744,2.05128205128205e-06,0.00142025641025641,0.02334,0.0258625641025641,0.0768733333333333,0.16146358974359,39
"554","PF06727",0.023709587628866,0.0910660824742268,0.0520264948453608,0.0736684536082474,0.000965567010309278,0.0361598969072165,0.035139793814433,0.112264536082474,0.0185628865979381,0.0430646391752577,0.113567422680412,0.0318752577319588,0.0094598969072165,0.0634161855670103,0.0598276288659794,0.0481964948453608,0.0143703092783505,0.0647426804123711,0.0760624742268041,0.0318485567010309,97
"555","PF06736",0.107959814814815,0.000787777777777778,0.0185498148148148,0.0185212962962963,3.25925925925926e-05,0.0126635185185185,0.018532962962963,0.036632962962963,1.35185185185185e-05,0.0704124074074074,0.325952777777778,0.00503277777777778,0.0511009259259259,0.110713333333333,0.0185192592592593,0.0407109259259259,0.0186648148148148,0.0372338888888889,0.018622037037037,0.0893398148148148,54
"556","PF06738",0.250335526315789,0.000248421052631579,0.000598947368421053,4.40789473684211e-05,0.00453526315789474,0.00113039473684211,0.000136710526315789,0.0326611842105263,0.00316723684210526,0.155148947368421,0.169962631578947,0.000167894736842105,0.0258214473684211,0.0999476315789474,0.0132578947368421,0.0103967105263158,0.0312535526315789,0.0143456578947368,0.0244860526315789,0.162346578947368,76
"557","PF06750",0.025685652173913,0.0186386956521739,0.0434869565217391,4.34782608695652e-07,0.000106086956521739,0.00223260869565217,2e-05,0.107358260869565,0.000716521739130435,0.0913860869565217,0.226946086956522,0.0219091304347826,0.000565217391304348,0.132194347826087,4.34782608695652e-07,0.0434995652173913,0.0435004347826087,0.0412808695652174,0.0431921739130435,0.157276956521739,23
"558","PF06762",0.028184375,0.142336875,0.005479375,0.009215,0.00343625,0.026400625,0.043229375,0.06603625,0.025486875,0.053789375,0.178911875,0.018709375,0.02561875,0.08632875,0.15478,0.0150325,0.011405625,0.002948125,0.044918125,0.057746875,16
"559","PF06772",0.137782323232323,0.0379326262626263,0.00757035353535354,0.0327821717171717,0.00592075757575758,0.00969373737373737,0.0218653535353535,0.0591391919191919,0.0246911111111111,0.0953093434343434,0.156650757575758,0.00566606060606061,0.0329461616161616,0.0671120202020202,0.0423444949494949,0.0234187373737374,0.0211906060606061,0.0355431818181818,0.0319483333333333,0.150489595959596,198
"560","PF06779",0.210263297297297,0.0570802702702703,0.00766189189189189,0.00927518918918919,0.00161697297297297,0.00880027027027027,0.00733183783783784,0.091612,0.00296745945945946,0.0374654054054054,0.182354756756757,0.00507654054054054,0.0283284864864865,0.0426347027027027,0.0730152432432433,0.0507002162162162,0.0275307567567568,0.0311372972972973,0.0166461621621622,0.108498810810811,185
"561","PF06781",0.0213525,0.0595252777777778,0.000864166666666667,0.00102527777777778,5.41666666666667e-05,0.01243,0.00212861111111111,0.137120555555556,0.000405833333333333,0.133263055555556,0.118890833333333,0.00710138888888889,0.135528888888889,0.0660869444444444,0.0295783333333333,0.0184072222222222,0.0207391666666667,0.0555666666666667,0.0566366666666667,0.123290277777778,36
"562","PF06790",0.0704482666666667,8.09333333333333e-05,0.0409077333333333,0.0002608,0.0008524,0.000162133333333333,6.85333333333333e-05,0.0700849333333333,0.000175333333333333,0.180411733333333,0.3438888,0.0133837333333333,0.0287306666666667,0.0384272,0.0267468,0.0212824,0.055392,0.0133417333333333,0.0134484,0.0819006666666667,75
"563","PF06796",0.152854230769231,0,0,0,1.42307692307692e-05,3.84615384615385e-07,0,0.115385384615385,0,0.0997626923076923,0.154375,0,0.0383719230769231,0.154270384615385,0.0384615384615385,0.000261153846153846,6.69230769230769e-05,0.0384638461538462,0.0384638461538462,0.169245,26
"564","PF06799",0.203022413793103,0.0227489655172414,0.00172758620689655,0.00137310344827586,0.0105924137931034,0.0108044827586207,0.00317758620689655,0.0811065517241379,0.00156137931034483,0.0593596551724138,0.268005172413793,0.00519896551724138,0.0122568965517241,0.0414468965517241,0.0515944827586207,0.0666037931034483,0.0115696551724138,0.0349248275862069,0.00171379310344828,0.111212068965517,29
"565","PF06800",0.0757061392405063,0.0159761392405063,0.0091970253164557,0.0063126582278481,0.000969746835443038,0.0289429113924051,0.03272,0.0994986075949367,0.00175284810126582,0.0951698734177215,0.126335949367089,0.0812739873417722,0.0226117088607595,0.0974820886075949,0.0147105063291139,0.0641901898734177,0.0840566455696203,0.0257994936708861,0.0173943037974684,0.0998951898734177,158
"566","PF06803",0.0852193548387097,1.93548387096774e-06,3.2258064516129e-07,0.129032258064516,5.38709677419355e-05,9.03225806451613e-06,3.2258064516129e-06,0.0642809677419355,6.45161290322581e-07,0.226424838709677,0.138385161290323,1.61290322580645e-06,0.00282516129032258,0.0323529032258065,0.0645212903225807,5.32258064516129e-05,0.000176451612903226,0.0322583870967742,0.0322783870967742,0.192117741935484,31
"567","PF06808",0.122036341463415,0.0086139837398374,0.0153124390243902,0.00866634146341463,0.000461626016260163,0.000363170731707317,0.0241565853658537,0.0975410569105691,7.5609756097561e-06,0.187725203252033,0.189488780487805,0.00765113821138211,0.0605480487804878,0.0774412195121951,0.0325441463414634,0.00951829268292683,0.0264135772357724,0.00813317073170732,0.0319892682926829,0.0913853658536585,123
"568","PF06826",0.11587625,1.66666666666667e-06,2.5e-06,1.38888888888889e-07,0.000869722222222222,5.83333333333333e-06,1.94444444444444e-06,0.152716527777778,6.25e-06,0.105356111111111,0.235885972222222,1.52777777777778e-06,0.00506819444444444,0.111111527777778,0.0138918055555556,0.0283697222222222,0.0199245833333333,0.000835555555555556,0.0377559722222222,0.172313333333333,72
"569","PF06897",0.13370375,0.0009675,0.00609,0.2243275,0.0001875,0.0005375,0.01235375,0.2502325,0.000445,0.07941,0.02946875,0.00079625,0.00720875,0.0008975,5.125e-05,0.00406375,0.00261375,2.5e-06,1.25e-05,0.24661875,8
"570","PF06898",0.001365,1.1875e-05,7.5e-06,6.25e-07,0.0003575,4.0625e-05,3.125e-06,0.062613125,2.1875e-05,0.202398125,0.28643875,1.0625e-05,0.060410625,0.201978125,6.25e-06,0.00017375,0.00084375,2.625e-05,0.062811875,0.120475,16
"571","PF06912",0.177745862068966,0.0295862068965517,0.0116536781609195,0.0115045977011494,0.00171655172413793,0.000854367816091954,0.0115437931034483,0.0856064367816092,0.00452850574712644,0.12623275862069,0.205493218390805,0.00475229885057471,0.0137504597701149,0.0964077011494253,0.00914045977011494,0.0248988505747126,0.00614632183908046,0.0130335632183908,0.0285749425287356,0.136826781609195,87
"572","PF06923",0.089456875,8.25e-05,0.00016625,3.4375e-05,0.002579375,0.062640625,5.25e-05,0.00597875,0.000371875,0.239603125,0.21492625,3.9375e-05,0.00686625,0.055805625,7e-05,0.004114375,0.062759375,0.062775625,0.05645125,0.135229375,16
